,EFKRKS,ENL,FIPMXE,FY,IBZ,KP,PCP,UNR,TT,lkp,dlkp,lfy,dlfy
"2000-3",95.154865650000005,33.61178658,142.05000519999999,1157.0599999999999,0.064779569999999995,1.54581897,1.12647052,0.048460484287709799,1.0323317491682,0.43555384757807142,0.019877868302888679,7.0536375841031891,0.0037683482930130907
"2000-4",94.819062549999998,34.071935770000003,148.2018037,1166.6880000000001,0.062475679999999999,1.57504584,1.13581566,0.049020944281746803,1.03651657425838,0.45428437661596582,0.018730529037894406,7.0619242443564998,0.008286660253310707
"2001-1",97.008564000000007,66.589140450000002,141.20480660000001,1160.78,0.05905697,1.6020843300000001,1.1398857,0.0479399341747343,1.06137334215362,0.47130548771014585,0.01702111109418003,7.0568474719246499,-0.0050767724318498963
"2001-2",96.175006120000006,34.037434300000001,152.21144140000001,1164.8720000000001,0.059308449999999999,1.6125445599999999,1.1495276400000001,0.046611528368700798,1.0420915150315999,0.47781340341450262,0.0065079157043567704,7.0603664887188788,0.0035190167942289463
"2001-3",97.015961739999995,34.382607530000001,145.96495830000001,1176.3199999999999,0.057486839999999997,1.6283911900000001,1.1557247399999999,0.045360759257720797,1.03986948401024,0.48759252741343201,0.0097791239989293843,7.0701462002872129,0.0097797115683340152
"2001-4",97.193222849999998,27.966819300000001,147.84626009999999,1177.404,0.054673180000000002,1.6319187100000001,1.15830053,0.045021354269129898,1.0104396997998,0.48975644525233403,0.0021639178389020186,7.0710672939045107,0.00092109361729786343
"2002-1",96.89817429,17.548197309999999,140.24559199999999,1182.0840000000001,0.055441789999999998,1.6557901500000001,1.1696684900000001,0.0449791337456487,1.0104831940271199,0.50427832691878915,0.014521881666455128,7.0750342614308233,0.003966967526312537
"2002-2",97.288319459999997,33.656101909999997,144.37949,1204.48,0.055676330000000003,1.67421872,1.17557534,0.045274009943264699,0.99924024614783902,0.51534662064110859,0.011068293722319433,7.0938032175169052,0.018768956086081978
"2002-3",98.240509770000003,26.423768540000001,146.30369300000001,1194.8199999999999,0.051806629999999999,1.6830479,1.18083315,0.046766863148170898,1.0113944363118199,0.52060637588506231,0.0052597552439537232,7.0857508254050696,-0.0080523921118356157
"2002-4",98.487966049999997,32.783930550000001,144.62393489999999,1194.5719999999999,0.049808030000000003,1.7007838099999999,1.1870528899999999,0.048434689453334498,1.0162052410659299,0.53108920951038108,0.010482833625318766,7.085543241215543,-0.00020758418952659952
"2003-1",100.0550832,28.93867358,148.42690060000001,1198.952,0.044968559999999998,1.7040502,1.19751169,0.051512919339835997,1.0258440806233899,0.53300788806708066,0.0019186785566995823,7.0892031208650232,0.0036598796494802244
"2003-2",101.6188671,44.163459179999997,136.28128140000001,1192.2439999999999,0.042158679999999997,1.71934729,1.1962702000000001,0.054428354499538201,1.0310732260284901,0.54194473624549488,0.0089368481784142251,7.0835925246640983,-0.0056105962009249666
"2003-3",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
"2003-4",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
